Driver ID,Trip Date,Trip Fare,City,Vehicle Type
D0155,2023-01-25,2759.85,Kano,Tricycle
D0155,2023-03-14,6836.99,Port Harcourt,Car
D0155,2023-07-19,14939.13,Port Harcourt,Tricycle
D0155,2023-11-03,4971.11,Kano,Car
D0155,2023-12-17,1180.98,Abuja,Bike
D0155,2023-12-23,2275.98,Lagos,Car
D0156,2021-01-19,14181.7,Ibadan,Car
D0156,2021-04-18,4635.21,Abuja,Bike
D0156,2021-04-26,8302.75,Lagos,Tricycle
D0156,2021-06-14,6533.02,Lagos,Tricycle
D0156,2021-07-16,10458.13,Ibadan,Bike
D0156,2021-09-20,13409.39,Abuja,Tricycle
D0156,2021-09-24,6067.26,Ibadan,Car
D0156,2021-10-06,14178.0,Ibadan,Bike
D0156,2021-10-23,1935.05,Port Harcourt,Tricycle
D0156,2022-03-07,6208.39,Lagos,Car
D0156,2022-03-27,4820.71,Lagos,Car
D0156,2022-04-30,3127.66,Abuja,Bike
D0156,2022-09-12,14650.13,Lagos,Car
D0156,2022-10-01,14445.56,Ibadan,Car
D0156,2022-10-23,2192.84,Port Harcourt,Tricycle
D0156,2023-02-24,5270.58,Abuja,Bike
D0156,2023-07-03,11365.86,Lagos,Bike
D0156,2023-07-21,5647.72,Lagos,Tricycle
D0156,2023-08-08,9466.02,Port Harcourt,Car
D0156,2023-08-09,9978.63,Lagos,Bike
D0156,2023-10-01,10396.42,Lagos,Car
D0156,2023-12-05,10514.03,Abuja,Car
D0157,2021-02-10,1077.27,Ibadan,Car
D0157,2021-06-22,10547.34,Lagos,Tricycle
D0157,2022-05-05,8705.38,Port Harcourt,Tricycle
D0157,2022-07-04,2131.3,Kano,Car
D0157,2022-08-21,13327.79,Abuja,Tricycle
D0157,2022-08-27,10004.89,Lagos,Tricycle
D0157,2022-10-27,4651.06,Ibadan,Bike
D0157,2022-11-20,14504.63,Ibadan,Car
D0157,2022-12-23,8351.84,Abuja,Tricycle
D0157,2023-03-06,816.78,Ibadan,Bike
D0157,2023-03-27,1767.54,Lagos,Car
D0157,2023-05-20,13117.85,Port Harcourt,Car
D0157,2023-05-20,2883.69,Lagos,Tricycle
D0157,2023-09-23,7080.78,Ibadan,Tricycle
D0157,2023-11-10,4640.9,Port Harcourt,Bike
D0158,2021-03-14,2537.24,Abuja,Car
D0158,2021-05-02,14992.18,Abuja,Tricycle
D0158,2021-05-17,3867.96,Port Harcourt,Car
D0158,2021-06-28,4863.33,Abuja,Bike
D0158,2021-07-29,8153.28,Lagos,Tricycle
D0158,2021-09-11,12802.84,Abuja,Car
D0158,2022-01-09,4797.05,Abuja,Bike
D0158,2022-01-20,7515.97,Port Harcourt,Tricycle
D0158,2022-01-21,10784.79,Kano,Bike
D0158,2022-01-30,6574.53,Port Harcourt,Tricycle
D0158,2022-03-25,12890.47,Abuja,Tricycle
D0158,2022-04-26,2729.37,Ibadan,Car
D0158,2022-05-09,12227.59,Lagos,Tricycle
D0158,2022-05-10,5817.91,Kano,Tricycle
D0158,2022-09-08,1528.28,Abuja,Bike
D0158,2022-09-26,3753.55,Abuja,Car
D0158,2022-10-17,2282.21,Abuja,Car
D0158,2023-03-23,3559.06,Ibadan,Tricycle
D0158,2023-03-28,10465.6,Kano,Car
D0158,2023-08-27,6823.02,Kano,Bike
D0158,2023-09-08,9906.08,Kano,Car
D0159,2021-01-22,6160.46,Kano,Bike
D0159,2021-02-20,10166.94,Ibadan,Tricycle
D0159,2021-03-04,10445.21,Kano,Car
D0159,2021-03-09,4240.12,Abuja,Bike
D0159,2021-11-23,13210.67,Kano,Car
D0159,2022-01-16,2724.49,Ibadan,Car
D0159,2022-02-10,7402.82,Abuja,Bike
D0159,2022-03-12,12951.8,Ibadan,Car
D0159,2022-07-11,1462.88,Ibadan,Bike
D0159,2022-09-03,8623.5,Kano,Car
D0159,2022-12-21,665.15,Abuja,Tricycle
D0159,2023-02-06,4896.69,Ibadan,Car
D0159,2023-04-28,5584.32,Lagos,Car
D0159,2023-08-12,4915.11,Abuja,Car
D0159,2023-08-25,3408.94,Lagos,Car
D0160,2021-02-23,1243.32,Ibadan,Bike
D0160,2021-07-20,8857.88,Port Harcourt,Car
D0160,2021-07-29,10098.56,Abuja,Tricycle
D0160,2021-11-21,3783.23,Lagos,Car
D0160,2022-01-11,6337.87,Kano,Bike
D0160,2022-01-19,9964.56,Kano,Car
D0160,2022-04-13,10681.38,Kano,Car
D0160,2022-04-21,6326.01,Lagos,Bike
D0160,2022-06-19,746.05,Ibadan,Bike
D0160,2022-10-15,4674.25,Port Harcourt,Bike
D0160,2023-03-02,8014.17,Ibadan,Car
D0160,2023-04-13,11944.71,Ibadan,Car
D0161,2021-05-07,14237.71,Port Harcourt,Tricycle
D0161,2021-07-07,12095.53,Ibadan,Bike
D0161,2021-08-27,6038.39,Kano,Car
D0161,2021-08-31,4368.52,Lagos,Tricycle
D0161,2022-01-20,9285.5,Ibadan,Tricycle
D0161,2022-01-31,9795.75,Port Harcourt,Tricycle
D0161,2022-02-02,14525.43,Kano,Car
D0161,2022-02-23,10413.64,Abuja,Tricycle
D0161,2022-03-13,10177.53,Kano,Bike
D0161,2022-04-16,2586.09,Port Harcourt,Tricycle
D0161,2022-05-10,10701.16,Lagos,Bike
D0161,2022-05-15,3915.71,Port Harcourt,Car
D0161,2022-06-16,14361.71,Abuja,Bike
D0161,2022-06-27,7835.92,Ibadan,Car
D0161,2022-07-06,873.26,Port Harcourt,Tricycle
D0161,2022-07-26,7671.66,Kano,Bike
D0161,2022-11-14,6528.73,Kano,Bike
D0161,2023-03-12,3632.46,Kano,Tricycle
D0161,2023-04-13,1195.39,Kano,Bike
D0161,2023-06-05,6509.23,Kano,Car
D0161,2023-08-14,5516.27,Lagos,Tricycle
D0161,2023-08-17,8508.9,Kano,Tricycle
D0162,2021-07-02,2769.67,Port Harcourt,Car
D0162,2021-07-31,7981.22,Kano,Bike
D0162,2021-09-30,10317.86,Ibadan,Tricycle
D0162,2021-10-12,8608.66,Lagos,Car
D0162,2022-05-10,13961.4,Abuja,Bike
D0162,2022-05-31,766.2,Kano,Tricycle
D0162,2022-06-01,6739.98,Port Harcourt,Bike
D0162,2022-11-17,3570.31,Lagos,Tricycle
D0162,2023-04-22,12273.53,Kano,Tricycle
D0162,2023-05-02,13308.57,Abuja,Tricycle
D0162,2023-05-21,5225.41,Port Harcourt,Car
D0162,2023-07-23,7609.53,Abuja,Tricycle
D0162,2023-09-13,14895.66,Ibadan,Tricycle
D0162,2023-10-17,14460.38,Port Harcourt,Tricycle
D0162,2023-10-18,11170.85,Port Harcourt,Bike
D0162,2023-11-29,3932.45,Kano,Tricycle
D0163,2022-01-04,12993.56,Lagos,Tricycle
D0163,2022-01-06,3004.98,Ibadan,Car
D0163,2022-08-11,3475.21,Kano,Bike
D0163,2022-08-20,5922.11,Abuja,Car
D0163,2022-12-30,2390.12,Port Harcourt,Car
D0163,2023-01-22,11983.43,Abuja,Tricycle
D0163,2023-05-06,10424.31,Ibadan,Tricycle
D0163,2023-05-06,5148.23,Abuja,Car
D0163,2023-05-27,10353.5,Ibadan,Car
D0163,2023-06-17,3160.14,Ibadan,Bike
D0163,2023-08-16,4827.53,Port Harcourt,Car
D0163,2023-08-31,12515.67,Lagos,Car
D0163,2023-11-29,10929.06,Port Harcourt,Car
D0164,2021-01-10,4529.42,Kano,Tricycle
D0164,2021-03-20,5751.63,Ibadan,Car
D0164,2021-04-19,2439.78,Kano,Car
D0164,2021-08-23,11321.55,Kano,Tricycle
D0164,2022-02-19,935.29,Kano,Tricycle
D0164,2022-03-27,7637.13,Kano,Car
D0164,2022-04-19,5075.23,Kano,Tricycle
D0164,2022-05-04,7243.03,Abuja,Tricycle
D0164,2022-08-31,7207.98,Ibadan,Car
D0164,2023-01-28,13548.69,Lagos,Car
D0164,2023-04-28,6528.9,Ibadan,Car
D0164,2023-09-25,6372.52,Lagos,Bike
D0164,2023-10-12,11551.72,Port Harcourt,Tricycle
D0164,2023-10-19,13686.73,Lagos,Tricycle
D0165,2021-01-18,8262.54,Abuja,Car
D0165,2021-04-19,14132.61,Ibadan,Car
D0165,2021-05-31,9067.56,Ibadan,Tricycle
D0165,2021-06-09,7541.7,Port Harcourt,Car
D0165,2021-11-04,8341.99,Lagos,Tricycle
D0165,2021-11-10,2065.46,Kano,Tricycle
D0165,2021-11-30,6332.78,Lagos,Tricycle
D0165,2021-12-30,14652.2,Port Harcourt,Bike
D0165,2022-06-05,5433.99,Kano,Car
D0165,2022-08-02,13872.24,Ibadan,Bike
D0165,2023-04-30,8461.71,Kano,Car
D0165,2023-08-31,6259.21,Lagos,Tricycle
D0165,2023-12-01,2818.26,Abuja,Car
D0165,2023-12-22,6979.68,Kano,Bike
D0166,2021-04-24,1660.92,Port Harcourt,Tricycle
D0166,2021-04-26,1957.69,Kano,Bike
D0166,2021-09-24,7900.69,Lagos,Bike
D0166,2022-01-21,9147.71,Kano,Car
D0166,2022-05-05,12716.8,Ibadan,Car
D0166,2022-05-20,3552.66,Kano,Car
D0166,2022-05-23,7306.81,Kano,Bike
D0166,2022-05-24,11855.84,Ibadan,Tricycle
D0166,2022-08-13,14884.23,Port Harcourt,Bike
D0166,2022-12-04,2185.97,Kano,Car
D0166,2022-12-27,3943.98,Lagos,Tricycle
D0166,2023-06-16,6788.57,Kano,Car
D0166,2023-07-04,3621.4,Lagos,Bike
D0166,2023-07-07,13634.82,Abuja,Car
D0166,2023-07-14,8907.0,Lagos,Tricycle
D0166,2023-08-15,3366.51,Kano,Tricycle
D0167,2021-03-23,703.21,Abuja,Tricycle
D0167,2021-10-23,14672.85,Abuja,Bike
D0167,2022-01-10,7452.1,Ibadan,Bike
D0167,2022-05-30,8798.57,Kano,Car
D0167,2022-09-02,14074.56,Port Harcourt,Tricycle
D0167,2022-10-24,13133.44,Abuja,Tricycle
D0167,2022-12-13,10671.74,Kano,Tricycle
D0167,2022-12-31,12284.63,Abuja,Car
D0167,2023-01-28,8246.2,Ibadan,Bike
D0167,2023-04-28,1212.83,Ibadan,Tricycle
D0167,2023-08-09,9273.53,Port Harcourt,Bike
D0167,2023-09-11,3622.71,Abuja,Car
D0167,2023-09-30,12382.69,Abuja,Bike
D0168,2021-01-23,7160.48,Port Harcourt,Car
D0168,2021-04-14,7030.08,Lagos,Bike
D0168,2021-05-04,3845.65,Ibadan,Car
D0168,2021-06-26,5219.8,Port Harcourt,Car
D0168,2021-08-07,1133.08,Ibadan,Tricycle
D0168,2021-11-11,6461.59,Port Harcourt,Bike
D0168,2022-06-21,12511.48,Abuja,Bike
D0168,2022-07-03,1984.72,Abuja,Tricycle
D0168,2022-07-11,11974.01,Kano,Car
D0168,2022-12-21,13295.4,Lagos,Car
D0168,2023-01-06,6097.74,Abuja,Tricycle
D0168,2023-02-15,6851.49,Lagos,Car
D0168,2023-03-11,1150.77,Port Harcourt,Tricycle
D0168,2023-03-28,13727.69,Lagos,Car
D0168,2023-09-27,4487.2,Kano,Car
D0168,2023-10-20,858.11,Ibadan,Tricycle
D0169,2021-03-25,946.96,Abuja,Bike
D0169,2021-03-28,11786.39,Ibadan,Bike
D0169,2021-11-25,4242.56,Port Harcourt,Bike
D0169,2022-01-16,7301.37,Lagos,Car
D0169,2022-03-03,11118.36,Kano,Bike
D0169,2022-05-15,2380.74,Abuja,Car
D0169,2022-05-22,4798.39,Port Harcourt,Bike
D0169,2022-06-08,7777.11,Ibadan,Bike
D0169,2022-08-17,2862.09,Ibadan,Tricycle
D0169,2022-10-26,13688.68,Ibadan,Bike
D0169,2022-12-30,13178.77,Ibadan,Bike
D0169,2023-03-09,7535.84,Port Harcourt,Bike
D0169,2023-05-01,8166.26,Port Harcourt,Tricycle
D0169,2023-05-31,5276.0,Abuja,Car
D0169,2023-07-16,14283.61,Lagos,Bike
D0169,2023-07-26,8000.45,Lagos,Car
D0169,2023-08-04,10317.05,Lagos,Tricycle
D0169,2023-12-10,3679.78,Abuja,Bike
D0169,2023-12-26,4665.24,Lagos,Car
D0170,2021-04-02,11124.49,Abuja,Car
D0170,2021-10-10,11176.06,Port Harcourt,Car
D0170,2022-04-24,4516.87,Kano,Tricycle
D0170,2022-11-24,14730.61,Abuja,Car
D0170,2023-03-25,7011.05,Port Harcourt,Tricycle
D0170,2023-06-16,9290.14,Kano,Car
D0170,2023-09-26,3238.62,Lagos,Tricycle
D0170,2023-12-07,8104.33,Abuja,Tricycle
D0170,2023-12-25,10029.37,Ibadan,Tricycle
D0171,2021-01-01,4482.66,Kano,Bike
D0171,2021-02-14,14984.12,Kano,Tricycle
D0171,2021-03-24,13667.21,Port Harcourt,Bike
D0171,2021-06-11,7492.27,Port Harcourt,Bike
D0171,2022-02-09,2102.88,Port Harcourt,Bike
D0171,2022-09-07,1821.49,Kano,Car
D0171,2022-11-09,4830.75,Port Harcourt,Bike
D0171,2023-01-12,8774.64,Port Harcourt,Car
D0171,2023-01-31,13477.99,Port Harcourt,Bike
D0171,2023-10-11,1077.06,Port Harcourt,Tricycle
D0171,2023-10-14,6208.93,Lagos,Car
D0172,2021-01-17,5266.82,Kano,Car
D0172,2021-05-03,10084.12,Ibadan,Bike
D0172,2021-06-23,4305.03,Port Harcourt,Tricycle
D0172,2021-07-20,14327.67,Ibadan,Car
D0172,2021-08-11,4871.11,Abuja,Bike
D0172,2021-09-16,9659.98,Kano,Bike
D0172,2021-09-26,10167.28,Port Harcourt,Bike
D0172,2022-03-31,6985.89,Port Harcourt,Tricycle
D0172,2022-04-25,5100.2,Abuja,Tricycle
D0172,2022-04-30,12626.22,Kano,Car
D0172,2022-04-30,12280.0,Lagos,Car
D0172,2022-07-13,4556.62,Abuja,Car
D0172,2022-08-07,12925.78,Kano,Bike
D0172,2022-11-22,2770.89,Lagos,Bike
D0172,2023-01-31,10188.62,Lagos,Bike
D0172,2023-02-28,1659.75,Abuja,Bike
D0172,2023-03-06,5969.43,Ibadan,Car
D0172,2023-05-09,12703.42,Kano,Car
D0172,2023-06-28,9207.75,Port Harcourt,Tricycle
D0172,2023-07-06,9994.25,Lagos,Car
D0172,2023-08-05,9682.61,Kano,Car
D0172,2023-08-12,11927.72,Lagos,Tricycle
D0172,2023-08-29,2256.75,Kano,Bike
D0172,2023-11-10,3022.67,Lagos,Tricycle
D0173,2021-06-13,1709.0,Ibadan,Tricycle
D0173,2021-07-03,7715.92,Ibadan,Car
D0173,2021-09-19,11469.81,Kano,Tricycle
D0173,2021-10-28,13672.34,Abuja,Tricycle
D0173,2022-01-28,2475.63,Lagos,Car
D0173,2022-07-29,12397.36,Abuja,Bike
D0173,2022-09-10,8742.85,Lagos,Tricycle
D0173,2022-10-31,6847.77,Lagos,Car
D0173,2022-11-20,9571.92,Kano,Car
D0173,2022-11-29,5095.24,Port Harcourt,Car
D0173,2023-03-06,11870.71,Ibadan,Bike
D0173,2023-04-22,1075.81,Kano,Car
D0173,2023-06-11,12733.37,Abuja,Bike
D0173,2023-07-12,9350.45,Abuja,Bike
D0173,2023-07-12,2398.5,Abuja,Car
D0173,2023-07-30,9158.19,Port Harcourt,Bike
D0173,2023-10-13,9646.17,Kano,Tricycle
D0173,2023-10-14,10040.27,Port Harcourt,Tricycle
D0173,2023-11-13,6776.18,Port Harcourt,Bike
D0174,2021-08-04,6393.71,Port Harcourt,Car
D0174,2022-02-01,8101.69,Lagos,Bike
D0174,2022-02-12,1265.99,Kano,Bike
D0174,2022-04-16,4610.19,Lagos,Tricycle
D0174,2022-07-28,4151.31,Kano,Tricycle
D0174,2022-08-19,553.02,Port Harcourt,Car
D0174,2022-10-23,8015.7,Ibadan,Tricycle
D0174,2022-11-24,10931.13,Port Harcourt,Car
D0174,2022-11-29,7418.62,Lagos,Bike
D0174,2023-03-06,9568.79,Kano,Tricycle
D0174,2023-05-11,1028.69,Lagos,Bike
D0174,2023-06-25,11603.57,Ibadan,Tricycle
D0174,2023-07-06,9240.71,Lagos,Bike
D0175,2021-02-03,14403.64,Abuja,Bike
D0175,2021-02-05,4398.49,Abuja,Car
D0175,2021-03-19,998.46,Kano,Car
D0175,2021-05-09,12957.39,Kano,Bike
D0175,2021-08-21,5324.01,Ibadan,Car
D0175,2022-01-03,9107.35,Lagos,Car
D0175,2022-02-28,6530.75,Ibadan,Bike
D0175,2022-07-05,11286.63,Port Harcourt,Car
D0175,2022-09-02,5065.2,Port Harcourt,Bike
D0175,2022-12-10,6177.29,Kano,Car
D0175,2023-01-29,13987.4,Ibadan,Tricycle
D0175,2023-03-28,13372.4,Kano,Bike
D0175,2023-09-12,14602.24,Abuja,Tricycle
D0175,2023-10-15,14222.49,Abuja,Car
D0176,2021-02-18,4165.1,Abuja,Bike
D0176,2021-03-08,6382.86,Abuja,Car
D0176,2021-05-11,11062.83,Ibadan,Tricycle
D0176,2021-08-10,2422.32,Ibadan,Tricycle
D0176,2021-08-15,1016.38,Abuja,Car
D0176,2021-09-03,14320.24,Lagos,Car
D0176,2021-12-11,8176.82,Abuja,Car
D0176,2022-01-13,5003.71,Ibadan,Bike
D0176,2022-04-25,8507.22,Abuja,Bike
D0176,2022-11-07,14204.28,Port Harcourt,Tricycle
D0176,2023-03-21,11832.09,Lagos,Bike
D0176,2023-06-25,1392.37,Abuja,Car
D0176,2023-07-03,602.83,Ibadan,Tricycle
D0176,2023-09-03,6965.36,Abuja,Bike
D0176,2023-09-11,7723.74,Abuja,Car
D0176,2023-10-09,11011.2,Kano,Bike
D0177,2021-04-19,8390.61,Kano,Tricycle
D0177,2021-06-26,753.72,Lagos,Tricycle
D0177,2021-08-26,14360.82,Kano,Car
D0177,2021-10-19,14256.22,Ibadan,Tricycle
D0177,2021-11-13,4627.78,Lagos,Car
D0177,2021-11-19,1527.64,Ibadan,Car
D0177,2021-11-25,4100.17,Port Harcourt,Tricycle
D0177,2022-11-05,12939.39,Abuja,Car
D0177,2023-01-26,9559.53,Kano,Car
D0177,2023-03-19,7486.64,Lagos,Car
D0177,2023-04-11,8577.19,Port Harcourt,Bike
D0177,2023-04-19,4356.62,Lagos,Bike
D0177,2023-05-23,10707.08,Port Harcourt,Tricycle
D0177,2023-07-01,8158.58,Kano,Tricycle
D0177,2023-07-07,8884.33,Ibadan,Bike
D0177,2023-07-18,6455.61,Ibadan,Car
D0177,2023-07-31,5275.16,Lagos,Car
D0177,2023-11-02,1412.16,Abuja,Car
D0178,2021-06-08,2976.8,Port Harcourt,Bike
D0178,2021-08-15,1921.65,Lagos,Tricycle
D0178,2021-10-28,14796.05,Lagos,Bike
D0178,2021-12-05,13108.24,Ibadan,Car
D0178,2022-01-16,5535.68,Port Harcourt,Bike
D0178,2022-03-28,3706.64,Abuja,Bike
D0178,2022-05-08,6628.96,Lagos,Bike
D0178,2022-08-07,12249.4,Abuja,Tricycle
D0178,2022-09-05,5667.87,Abuja,Car
D0178,2022-09-13,2329.0,Ibadan,Car
D0178,2022-10-12,2371.44,Kano,Bike
D0178,2022-10-18,12068.17,Abuja,Tricycle
D0178,2022-10-22,9983.33,Lagos,Tricycle
D0178,2022-12-14,2468.31,Kano,Tricycle
D0178,2023-01-02,11994.2,Lagos,Tricycle
D0178,2023-03-20,4351.02,Lagos,Bike
D0178,2023-04-20,2390.1,Port Harcourt,Tricycle
D0178,2023-07-28,3501.3,Lagos,Tricycle
D0178,2023-07-29,14934.51,Lagos,Bike
D0178,2023-08-16,6526.6,Lagos,Tricycle
D0178,2023-12-11,10409.73,Lagos,Car
D0179,2021-06-13,3395.21,Ibadan,Bike
D0179,2021-12-11,14838.7,Kano,Car
D0179,2022-01-01,10584.58,Ibadan,Car
D0179,2022-02-03,1540.16,Abuja,Car
D0179,2022-02-05,11252.71,Kano,Car
D0179,2022-02-24,6515.28,Abuja,Tricycle
D0179,2022-03-26,14288.65,Abuja,Tricycle
D0179,2022-04-23,5086.24,Ibadan,Tricycle
D0179,2022-04-28,14213.73,Kano,Bike
D0179,2022-05-30,6639.86,Lagos,Car
D0179,2022-07-01,8816.67,Port Harcourt,Car
D0179,2022-08-11,12741.04,Ibadan,Car
D0179,2022-08-21,6254.9,Abuja,Tricycle
D0179,2022-09-16,8560.13,Port Harcourt,Car
D0179,2022-09-24,12411.33,Abuja,Car
D0179,2022-12-22,6265.71,Abuja,Car
D0179,2023-04-22,1044.71,Lagos,Car
D0179,2023-08-16,1078.88,Port Harcourt,Tricycle
D0180,2021-03-17,6008.56,Ibadan,Tricycle
D0180,2021-04-06,1741.19,Kano,Tricycle
D0180,2021-04-12,10978.91,Abuja,Car
D0180,2021-04-18,1781.76,Kano,Car
D0180,2021-06-04,14451.7,Kano,Car
D0180,2021-06-05,3148.06,Abuja,Tricycle
D0180,2021-11-14,9369.01,Lagos,Tricycle
D0180,2021-12-11,1820.03,Kano,Bike
D0180,2022-01-25,2344.15,Lagos,Bike
D0180,2022-02-25,6718.87,Ibadan,Bike
D0180,2022-03-11,1432.63,Ibadan,Car
D0180,2022-04-02,13677.98,Kano,Bike
D0180,2022-04-09,5412.94,Abuja,Bike
D0180,2022-05-03,6381.48,Kano,Bike
D0180,2022-07-13,4005.59,Port Harcourt,Bike
D0180,2022-11-16,13940.16,Abuja,Bike
D0180,2023-01-15,8913.31,Port Harcourt,Tricycle
D0180,2023-02-21,4103.77,Abuja,Car
D0180,2023-05-15,9660.74,Kano,Bike
D0180,2023-07-06,4896.68,Abuja,Bike
D0180,2023-10-07,11339.05,Port Harcourt,Tricycle
D0181,2021-07-20,8572.28,Lagos,Car
D0181,2022-03-18,9982.92,Ibadan,Tricycle
D0181,2022-03-30,9742.37,Ibadan,Car
D0181,2022-04-06,4921.1,Abuja,Tricycle
D0181,2022-09-26,11857.71,Ibadan,Car
D0181,2022-11-22,9383.92,Abuja,Tricycle
D0181,2023-01-15,11483.3,Lagos,Car
D0181,2023-01-18,601.24,Port Harcourt,Tricycle
D0181,2023-04-05,7058.69,Abuja,Tricycle
D0181,2023-04-07,13332.72,Lagos,Bike
D0181,2023-07-03,9771.1,Ibadan,Car
D0182,2021-04-08,9142.63,Port Harcourt,Tricycle
D0182,2021-04-18,2888.64,Lagos,Car
D0182,2021-05-13,1222.97,Lagos,Bike
D0182,2021-12-04,9794.59,Ibadan,Car
D0182,2022-01-18,14977.11,Kano,Tricycle
D0182,2022-05-05,10170.45,Port Harcourt,Tricycle
D0182,2022-07-03,4228.22,Abuja,Car
D0182,2022-09-07,13901.17,Port Harcourt,Car
D0182,2022-10-11,1946.03,Port Harcourt,Bike
D0182,2022-10-13,10843.17,Abuja,Tricycle
D0182,2022-11-24,5572.99,Ibadan,Car
D0182,2023-05-17,7294.08,Ibadan,Bike
D0182,2023-05-29,2720.6,Lagos,Bike
D0182,2023-06-23,5345.07,Kano,Car
D0182,2023-08-03,7655.88,Port Harcourt,Car
D0182,2023-08-04,5523.8,Abuja,Bike
D0182,2023-08-28,2328.67,Lagos,Bike
D0182,2023-09-17,14488.01,Lagos,Car
D0183,2021-01-22,10742.39,Abuja,Tricycle
D0183,2021-01-24,5122.85,Abuja,Car
D0183,2021-06-19,10906.3,Port Harcourt,Car
D0183,2021-06-26,7389.98,Port Harcourt,Car
D0183,2021-09-18,7794.55,Ibadan,Car
D0183,2021-12-26,11835.81,Port Harcourt,Bike
D0183,2022-01-05,12671.42,Ibadan,Bike
D0183,2022-06-24,11811.22,Lagos,Bike
D0183,2022-08-17,8044.69,Port Harcourt,Tricycle
D0183,2022-08-18,6860.74,Port Harcourt,Tricycle
D0183,2022-10-16,14562.37,Lagos,Car
D0183,2022-10-21,13359.06,Kano,Car
D0183,2023-01-13,5661.39,Lagos,Bike
D0183,2023-03-13,13043.53,Port Harcourt,Car
D0183,2023-03-30,6279.11,Port Harcourt,Tricycle
D0183,2023-07-04,1192.83,Abuja,Bike
D0183,2023-12-25,3685.98,Ibadan,Car
D0184,2021-08-23,12070.97,Port Harcourt,Tricycle
D0184,2021-11-08,9263.52,Port Harcourt,Tricycle
D0184,2021-12-01,11849.81,Lagos,Car
D0184,2022-01-16,5824.02,Kano,Car
D0184,2022-02-23,13842.86,Kano,Tricycle
D0184,2022-04-06,3402.24,Port Harcourt,Tricycle
D0184,2022-10-23,2005.67,Port Harcourt,Tricycle
D0184,2022-10-26,1326.53,Ibadan,Bike
D0184,2022-12-31,12394.25,Lagos,Bike
D0184,2023-02-02,14536.32,Kano,Tricycle
D0184,2023-02-13,8280.81,Ibadan,Car
D0184,2023-05-15,9271.78,Port Harcourt,Bike
D0184,2023-09-20,5720.87,Abuja,Bike
D0184,2023-09-26,6897.83,Ibadan,Tricycle
D0184,2023-09-28,10225.55,Ibadan,Bike
D0184,2023-11-29,14103.63,Ibadan,Bike
D0185,2021-02-24,10218.68,Port Harcourt,Tricycle
D0185,2021-04-20,3194.56,Port Harcourt,Car
D0185,2021-06-20,8984.26,Lagos,Bike
D0185,2021-07-30,13679.31,Kano,Car
D0185,2022-04-18,14442.49,Port Harcourt,Car
D0185,2022-04-23,984.68,Abuja,Car
D0185,2022-08-11,12215.38,Lagos,Tricycle
D0185,2022-09-12,2399.71,Abuja,Tricycle
D0185,2022-10-01,1094.18,Abuja,Bike
D0185,2023-02-07,5997.83,Port Harcourt,Car
D0185,2023-04-08,7429.08,Kano,Tricycle
D0185,2023-07-15,14010.11,Kano,Bike
D0185,2023-07-17,3999.57,Port Harcourt,Tricycle
D0185,2023-08-09,2229.44,Lagos,Bike
D0185,2023-09-25,13697.84,Abuja,Tricycle
D0185,2023-10-11,5036.25,Lagos,Car
D0185,2023-10-18,9148.77,Kano,Bike
D0186,2021-02-28,5633.94,Kano,Tricycle
D0186,2021-03-02,12899.09,Abuja,Tricycle
D0186,2021-05-18,4145.74,Abuja,Tricycle
D0186,2021-07-05,4029.92,Kano,Bike
D0186,2021-08-05,10096.97,Abuja,Car
D0186,2021-09-11,1542.65,Port Harcourt,Tricycle
D0186,2021-12-02,12035.39,Port Harcourt,Tricycle
D0186,2022-02-24,13010.18,Kano,Bike
D0186,2022-04-05,2259.89,Lagos,Car
D0186,2022-05-25,5676.25,Lagos,Bike
D0186,2022-07-27,4587.98,Ibadan,Car
D0186,2022-12-28,12888.02,Abuja,Tricycle
D0186,2023-02-18,13417.07,Port Harcourt,Bike
D0186,2023-02-23,8903.28,Kano,Car
D0186,2023-03-25,4987.21,Abuja,Tricycle
D0186,2023-05-12,8643.12,Kano,Tricycle
D0186,2023-05-21,13368.3,Ibadan,Bike
D0186,2023-06-22,3488.07,Abuja,Bike
D0186,2023-10-12,14542.08,Kano,Bike
D0186,2023-11-27,12012.06,Port Harcourt,Car
D0186,2023-12-02,1583.82,Abuja,Bike
D0187,2021-04-14,1591.54,Abuja,Car
D0187,2021-05-02,10691.56,Lagos,Tricycle
D0187,2021-05-24,12916.13,Ibadan,Bike
D0187,2021-06-03,12595.38,Ibadan,Tricycle
D0187,2021-10-03,7762.71,Abuja,Tricycle
D0187,2021-10-12,6103.43,Kano,Bike
D0187,2021-12-31,7595.18,Kano,Tricycle
D0187,2022-05-08,12160.94,Ibadan,Tricycle
D0187,2022-11-03,1630.91,Abuja,Car
D0187,2022-12-27,2948.09,Ibadan,Bike
D0187,2023-03-15,12785.8,Lagos,Bike
D0187,2023-08-24,12343.5,Kano,Tricycle
D0187,2023-09-29,9696.52,Port Harcourt,Car
D0187,2023-10-14,8255.65,Lagos,Bike
D0188,2021-06-21,5462.27,Port Harcourt,Car
D0188,2021-11-06,6012.83,Port Harcourt,Car
D0188,2022-01-02,7593.35,Port Harcourt,Car
D0188,2022-09-05,9260.52,Abuja,Car
D0188,2022-10-29,1649.12,Ibadan,Car
D0188,2022-12-15,5955.76,Kano,Bike
D0188,2023-04-25,8754.92,Abuja,Tricycle
D0188,2023-04-27,8757.49,Port Harcourt,Tricycle
